ID_PEDIDO,ID_PROVEEDOR
21456,47744516
21457,78516526
21458,04274278
21459,07082788
21460,46298065
21461,36331765
21462,26357287
21463,85809574
21464,72912270
21465,81183036
21466,73676874
21467,23675872
21468,44767556
21469,44784560
21470,01823578
21471,42937029
21472,77556363
21473,54548381
21474,93158749
21475,80453178
21476,04230229
21477,90114427
21478,12769957
21479,06824297
21480,37335311
21481,82026080
21482,88748214
21483,76595622
21484,90964794
21485,30618954
21486,16311640
21487,41478776
21488,62328296
21489,85889675
21490,56504835
21491,15369802
21492,61144064
21493,00459983
21494,22095473
21495,03875902
21496,42733966
21497,30664654
21498,86037037
21499,61587755
21500,96739303
21501,08512796
21502,96948590
21503,28766230
21504,11385134
21505,50850990
21506,41419625
21507,20613822
21508,70688481
21509,28988465
21510,17368636
21511,91586018
21512,13114404
21513,76902741
21514,01501995
21515,92769984
21516,05116201
21517,55706407
21518,46616340
21519,24070119
21520,30038486
21521,51893750
21522,47830349
21523,09527294
21524,39303202
21525,40762272
21526,44207304
21527,98353668
21528,41915509
21529,69037702
21530,12104215
21531,09345171
21532,41360583
21533,69301308
21534,10801260
21535,23121959
21536,11665038
21537,30240988
21538,85032149
21539,01091748
21540,08828637
21541,95773346
21542,97001041
21543,83396755
21544,51209339
21545,29501809
21546,49558692
21547,72795132
21548,03425039
21549,57506838
21550,58407790
21551,78405530
21552,09464476
21553,48060226
21554,88991757
21555,54247277
21556,19054568
21557,52065903
21558,63456233
21559,99097301
21560,18558692
21561,13536992
21562,79831987
21563,26428840
21564,45048395
21565,43756810
21566,71886312
21567,62542005
21568,17039505
21569,64954257
21570,25885613
21571,76223679
21572,68789749
21573,08170699
21574,13605032
21575,49368130
21576,29022298
21577,48093798
21578,98629794
21579,92185975
21580,24339018
21581,58167984
21582,04048787
21583,56387094
21584,33872957
21585,67507436
21586,77237910
21587,37242541
21588,59621683
21589,35051466
21590,19842929
21591,63000269
21592,04634454
21593,16593794
21594,78004863
21595,32248210
21596,57294230
21597,17573696
21598,04714071
21599,86164511
21600,66187554
21601,19624884
21602,91291721
21603,47918320
21604,57886671
21605,28513223
21606,69806124
21607,29583614
21608,34995198
21609,64415420
21610,37447243
21611,62108690
21612,49241853
21613,43283118
21614,73058700
21615,15922991
21616,11216742
21617,73591849
21618,34692141
21619,18759570
21620,87996869
21621,59115281
21622,94735642
21623,52061721
21624,05728756
21625,16276178
21626,63091717
21627,01772098
21628,03034507
21629,57554020
21630,14483318
21631,00970822
21632,74508006
21633,23544826
21634,03412084
21635,73518099
21636,75783228
21637,17709231
21638,63441901
21639,67362110
21640,78590878
21641,33725895
21642,41262047
21643,67289226
21644,42485742
21645,87645033
21646,85971844
21647,62107594
21648,03310991
21649,43999514
21650,51161675
21651,08039835
21652,00328609
21653,95412955
21654,39808240
21655,91098733
21656,85349117
21657,30620315
21658,33988023
21659,60392183
21660,17329156
21661,91100924
21662,27998779
21663,59478225
21664,80641629
21665,35106265
21666,90285592
21667,58072967
21668,26457642
21669,54709119
21670,21444951
21671,43395736
21672,48044127
21673,57540856
21674,95590585
21675,72026397
21676,32003635
21677,81553815
21678,57872490
21679,73955023
21680,88894881
21681,10942833
21682,85732827
21683,87143362
21684,45925658
21685,60116864
21686,47188631
21687,96824252
21688,60618825
21689,57368269
21690,10976319
21691,29371495
21692,20534325
21693,50186464
21694,39432704
21695,49614336
21696,81900886
21697,93793919
21698,07850189
21699,78310056
21700,08274625
21701,47414587
21702,10794715
21703,59061007
21704,05003358
21705,20758882
21706,83006418
21707,68558635
21708,81188369
21709,31203661
21710,36442522
21711,11792758
21712,08428752
21713,56080452
21714,33095288
21715,65640661
21716,63391077
21717,27162903
21718,46913388
21719,56614367
21720,00325615
21721,95824932
21722,16409347
21723,97156543
21724,09453838
21725,25928785
21726,77313089
21727,85924802
21728,13144722
21729,30953277
21730,12118335
21731,32255980
21732,76617461
21733,49711165
21734,94484113
21735,93276948
21736,32743005
21737,03495056
21738,47149793
21739,69534232
21740,82245986
21741,08941855
21742,71045788
21743,68571849
21744,49279566
21745,78865273
21746,09858787
21747,81838189
21748,69487767
21749,96311400
21750,05730308
21751,04985228
21752,52118333
21753,19928432
21754,75183561
21755,45360893
21756,78472754
21757,62787819
21758,61199347
21759,62954051
21760,52760938
21761,77807755
21762,03753583
21763,30139107
21764,38206603
21765,14421198
21766,76164200
21767,87254235
21768,29160068
21769,57618111
21770,65299241
21771,20843380
21772,71970820
21773,03631140
21774,93466530
21775,78963283
21776,78086111
21777,27812952
21778,98046843
21779,66075592
21780,71867885
21781,52084577
21782,43343720
21783,74533961
21784,58196274
21785,52862465
21786,47631571
21787,53249432
21788,13546588
21789,06355098
21790,76766114
21791,31975896
21792,43009138
21793,86229937
21794,06560881
21795,42185376
21796,65604359
21797,46472946
21798,12034079
21799,33853727
21800,48794053
21801,78940611
21802,75534448
21803,79761505
21804,18183016
21805,86807555
21806,68742959
21807,24015608
21808,82312626
21809,48604321
21810,71471068
21811,12221769
21812,58966723
21813,44582333
21814,69694967
21815,30870185
21816,14829079
21817,91935564
21818,97662150
21819,29287956
21820,92796652
21821,69402845
21822,09772854
21823,09316652
21824,71322827
21825,22712165
21826,15320476
21827,08314543
21828,19273013
21829,22711717
21830,26477527
21831,82430955
21832,53395504
21833,00903868
21834,21092770
21835,48557818
21836,44628864
21837,58074183
21838,30786790
21839,48804448
21840,33326627
21841,84418623
21842,50788439
21843,05808380
21844,21658747
21845,46560704
21846,01389937
21847,49244014
21848,61469907
21849,91040947
21850,07015342
21851,97354321
21852,17210850
21853,06145927
21854,26370750
21855,84993533
21856,40719740
21857,97460763
21858,08600240
21859,24182959
21860,04144045
21861,08669537
21862,12507573
21863,77395764
21864,30177734
21865,96261330
21866,87272932
21867,12571154
21868,57020532
21869,79560436
21870,91641687
21871,47784765
21872,64561233
21873,18220834
21874,37024475
21875,39986856
21876,90519727
21877,37719913
21878,30356955
21879,39002686
21880,60971463
21881,94953497
21882,48804707
21883,80161547
21884,37388829
21885,28925743
21886,11293729
21887,83660818
21888,97933267
21889,71447339
21890,31602075
21891,44827960
21892,33759722
21893,49851366
21894,07878596
21895,13409791
21896,31919005
21897,16433762
21898,59862857
21899,57527079
21900,99614423
21901,51638740
21902,75536770
21903,28956631
21904,69597053
21905,30083042
21906,10271759
21907,98606139
21908,65856024
21909,87692181
21910,64360713
21911,41666944
21912,77273352
21913,02579078
21914,11686521
21915,10033692
21916,72687932
21917,60378125
21918,69716195
21919,54914490
21920,41425053
21921,34473917
21922,18981711
21923,18845075
21924,93713245
21925,31058452
21926,86061612
21927,35879954
21928,96227213
21929,08419477
21930,49987010
21931,98394630
21932,57055114
21933,87386509
21934,82691424
21935,29251810
21936,44344757
21937,51337353
21938,17553698
21939,82246556
21940,05474820
21941,12747146
21942,19534589
21943,07483073
21944,34991688
21945,88795164
21946,14199417
21947,63113624
21948,54367531
21949,74729340
21950,41970935
21951,38417689
21952,25633092
21953,95097688
21954,17897129
21955,11782452
21956,30989191
21957,18306545
21958,96321539
21959,88947884
21960,20077976
21961,07509124
21962,89666227
21963,67058556
21964,87306965
21965,67190584
21966,85000049
21967,85007437
21968,72834725
21969,73474814
21970,17288385
21971,27909065
21972,26719481
21973,84807090
21974,06700768
21975,53981028
21976,70273694
21977,62986113
21978,60839039
21979,82413361
21980,82683238
21981,66342274
21982,89752449
21983,12347926
21984,45982927
21985,84740847
21986,37262150
21987,06982614
21988,83323584
21989,65964514
21990,96001585
21991,45635328
21992,70934137
21993,76712104
21994,09302341
21995,24060530
21996,56975093
21997,16658028
21998,23258259
21999,08170699
22000,24792738
22001,37421823
22002,39036940
22003,52529108
22004,36070985
22005,68697037
22006,42782438
22007,84747938
22008,39612441
22009,69444951
22010,33807638
22011,02294124
22012,16842151
22013,68279394
22014,52208379
22015,81926015
22016,41412473
22017,20096595
22018,43235278
22019,73340263
22020,85969063
22021,14641466
22022,84967138
22023,14867385
22024,15633101
22025,20681135
22026,89328361
22027,58031421
22028,86775915
22029,37306113
22030,88046303
22031,02942469
22032,57927114
22033,50863938
22034,36020676
22035,97402084
22036,15866820
22037,04248958
22038,37033972
22039,81957583
22040,38426261
22041,60150745
22042,69444623
22043,09136694
22044,17683593
22045,02312767
22046,72220238
22047,27349441
22048,33941851
22049,46458674
22050,82905095
22051,99540357
22052,45320989
22053,27633335
22054,65678985
22055,96551370
22056,66969501
22057,51791018
22058,29010011
22059,06220563
22060,74962280
22061,40565767
22062,72515334
22063,40962740
22064,41711231
22065,84397744
22066,39063229
22067,41757536
22068,47407053
22069,97377443
22070,98977154
22071,67442324
22072,35242611
22073,41055847
22074,87996654
22075,50513727
22076,39156228
22077,51033392
22078,83899072
22079,14030222
22080,53030511
22081,92731585
22082,24714570
22083,03395530
22084,82644673
22085,40788791
22086,73191674
22087,31779531
22088,51732417
22089,30106611
22090,59190066
22091,65867020
22092,24741774
22093,73743033
22094,49312454
22095,38289644
22096,69520617
22097,23920194
22098,48413770
22099,99629151
22100,29654680
22101,20813406
22102,88034676
22103,36029297
22104,68703844
22105,85060340
22106,89924655
22107,86572170
22108,98532957
22109,12267958
22110,66785880
22111,28691129
22112,41948330
22113,84774477
22114,66404859
22115,80022176
22116,54850590
22117,11108535
22118,10393024
22119,40666259
22120,15954466
22121,98509959
22122,53541741
22123,54058545
22124,80328179
22125,87217490
22126,70094640
22127,46206442
22128,58637340
22129,39992222
22130,78372252
22131,22277800
22132,23908079
22133,12515448
22134,70830712
22135,29738823
22136,73321644
22137,72089729
22138,15105592
22139,31919005
22140,15559210
22141,79604901
22142,04945420
22143,65362907
22144,01974447
22145,17976817
22146,55128377
22147,36861187
22148,22266927
22149,59490463
22150,19817415
22151,50751327
22152,41680148
22153,01032031
22154,04015918
22155,81094615
22156,31017350
22157,55020015
22158,93183017
22159,91624987
22160,33334820
22161,53707499
22162,68579975
22163,98423828
22164,79125178
22165,77688514
22166,05426638
22167,00641487
22168,65377956
22169,38150395
22170,91537287
22171,75462680
22172,18701937
22173,96613405
22174,08335388
22175,86059466
22176,12375745
22177,04169338
22178,43713974
22179,13329983
22180,93486897
22181,79616140
22182,35380320
22183,51369675
22184,80814597
22185,51303112
22186,17690928
22187,46423979
22188,68412715
22189,22036728
22190,62721035
22191,39727411
22192,24135641
22193,03205624
22194,41914984
22195,58604618
22196,23763487
22197,03657331
22198,34041147
22199,74841936
22200,67564569
22201,87574845
22202,26411200
22203,28910510
22204,09064256
22205,87760798
22206,70379815
22207,98279258
22208,02068275
22209,38243721
22210,85261976
22211,62549240
22212,50029587
22213,89328361
22214,66091905
22215,44799526
22216,96026618
22217,50108701
22218,14543937
22219,19906898
22220,69903496
22221,97001874
22222,90865534
22223,05882182
22224,24183543
22225,88923444
22226,97770572
22227,52432293
22228,99078942
22229,98285051
22230,40802664
22231,82555535
22232,90698408
22233,78472150
22234,80709794
22235,37465674
22236,04082590
22237,13613501
22238,83401473
22239,16506442
22240,63590081
22241,32644180
22242,26450612
22243,66696353
22244,72890042
22245,28118541
22246,57629711
22247,55152143
22248,08546258
22249,90452079
22250,85856745
22251,42384755
22252,26423364
22253,45076992
22254,14550683
22255,28969693
22256,47939691
22257,94218046
22258,40808543
22259,87402803
22260,26111667
22261,44016531
22262,56087192
22263,17981156
22264,23616059
22265,55574235
22266,85895317
22267,92450639
22268,88654812
22269,84518842
22270,25376753
22271,71756639
22272,38442636
22273,94937824
22274,32643206
22275,10174227
22276,83642661
22277,27625972
22278,79645997
22279,87722581
22280,79899024
22281,69918643
22282,79909198
22283,57406152
22284,37139544
22285,15047304
22286,35757139
22287,30570559
22288,94113747
22289,30261723
22290,37480585
22291,99328023
22292,38731662
22293,36163304
22294,72501238
22295,75586577
22296,00285353
22297,96005576
22298,05222032
22299,50299386
22300,71000084
22301,50549504
22302,00737241
22303,49719529
22304,67807802
22305,89225387
22306,47718951
22307,97147015
22308,18647099
22309,02293943
22310,16193246
22311,23258259
22312,14559754
22313,25570892
22314,63860030
22315,85054288
22316,81304790
22317,32295603
22318,50745166
22319,81084326
22320,35379324
22321,61204232
22322,00048538
22323,06115067
22324,98284788
22325,48260114
22326,64862194
22327,67344789
22328,62939362
22329,89750988
22330,75240578
22331,81766291
22332,07084294
22333,96893722
22334,12880690
22335,77677921
22336,19171050
22337,64510453
22338,48506335
22339,54308695
22340,76476051
22341,34089118
22342,15801005
22343,53928603
22344,54709225
22345,41048344
22346,22944368
22347,58432662
22348,74120949
22349,83929595
22350,88544458
22351,23934399
22352,33485607
22353,50637478
22354,82626693
22355,29685486
22356,08637642
22357,96087923
22358,01419511
22359,34081686
22360,56230888
22361,65734650
22362,34685969
22363,91795113
22364,44289775
22365,75714185
22366,74487974
22367,25519969
22368,91243676
22369,09908345
22370,87848007
22371,38389351
22372,23452480
22373,39714282
22374,86263849
22375,07015755
22376,88934297
22377,25083033
22378,55823128
22379,20247874
22380,16626348
22381,22008077
22382,66942986
22383,43250691
22384,38212086
22385,93209113
22386,98117451
22387,33340173
22388,18661521
22389,06926014
22390,80824763
22391,51841874
22392,17282352
22393,44069742
22394,04615095
22395,43767038
22396,28776987
22397,69181016
22398,64613031
22399,50912858
22400,93992206
22401,60039651
22402,35979500
22403,54995468
22404,79624893
22405,45578083
22406,33095660
22407,91888761
22408,09672888
22409,01831467
22410,18811216
22411,85931299
22412,27831571
22413,50808205
22414,65589984
22415,63352542
22416,94627312
22417,20796525
22418,90909320
22419,38745379
22420,57116341
22421,52684975
22422,33688169
22423,11894629
22424,53512338
22425,23226142
22426,94333114
22427,10430279
22428,18478150
22429,54101883
22430,15190864
22431,06926625
22432,00307598
22433,26277134
22434,65131503
22435,48922845
22436,84543585
22437,19289830
22438,32161441
22439,32401448
22440,64943510
22441,38449734
22442,96118047
22443,80382980
22444,99709624
22445,19148595
22446,98681426
22447,44938093
22448,21580642
22449,60196965
22450,51318017
22451,88873336
22452,30934825
22453,07466205
22454,37280291
22455,16907300
22456,60863041
22457,38527722
22458,48378543
22459,12508501
22460,05948864
22461,02852072
22462,08199744
22463,69417412
22464,82088545
22465,37023263
22466,07601750
22467,96715147
22468,94560503
22469,76149238
22470,98606139
22471,61484160
22472,21352409
22473,76655036
22474,14782466
22475,22324177
22476,28312444
22477,24456708
22478,04147794
22479,82659509
22480,18467789
22481,81020409
22482,11029717
22483,66216094
22484,81958191
22485,15657107
22486,31136068
22487,38101373
22488,62467483
22489,98728329
22490,17831048
22491,62939362
22492,81161270
22493,23466647
22494,21036613
22495,88818306
22496,46987457
22497,63544893
22498,54165571
22499,29531424
22500,68145651
22501,77721150
22502,68436315
22503,12732555
22504,21250071
22505,71081007
22506,41808252
22507,40708416
22508,83817182
22509,59737346
22510,44052959
22511,56475401
22512,36343904
22513,39704702
22514,36456260
22515,25095562
22516,64954387
22517,65691410
22518,21584893
22519,44668129
22520,29688135
22521,16725065
22522,50809400
22523,22238207
22524,37268183
22525,43587537
22526,41362419
22527,21670503
22528,55827232
22529,81071609
22530,79572941
22531,37520106
22532,20872137
22533,59118732
22534,38605949
22535,87435443
22536,01892444
22537,14691294
22538,18016697
22539,67624218
22540,66911883
22541,92161740
22542,02308999
22543,17028530
22544,76104374
22545,54560505
22546,26228815
22547,98198221
22548,53380487
22549,55986892
22550,25063004
22551,66591634
22552,19496719
22553,75989675
22554,34429280
22555,18854602
22556,69212611
22557,53187727
22558,56699579
22559,23732858
22560,04171362
22561,99254797
22562,29415359
22563,04797258
22564,94652888
22565,70216103
22566,91441546
22567,20662691
22568,96413579
22569,89450710
22570,47148932
22571,70314182
22572,97125938
22573,55833288
22574,53751683
22575,27624227
22576,45591303
22577,81230297
22578,13698553
22579,06975302
22580,33147857
22581,87224894
22582,35324072
22583,26022949
22584,54683358
22585,53657695
22586,49317954
22587,63982763
22588,82759384
22589,47559349
22590,44048327
22591,49845433
22592,74160594
22593,31843317
22594,32038040
22595,20823702
22596,54376656
22597,58301869
22598,53343437
22599,15221483
22600,66370222
22601,31591911
22602,64178301
22603,27717202
22604,46916648
22605,08135230
22606,14788345
22607,08526533
22608,46668783
22609,27868744
22610,94313246
22611,67150724
22612,63169751
22613,31047838
22614,14997297
22615,90756146
22616,83467240
22617,70144048
22618,64750262
22619,35471851
22620,34163832
22621,43172177
22622,48524612
22623,95264257
22624,12184057
22625,39303479
22626,05983230
22627,25301922
22628,25677096
22629,95257143
22630,99301972
22631,03647417
22632,66840787
22633,53947161
22634,30593893
22635,08531490
22636,97746898
22637,68046002
22638,26166728
22639,89945001
22640,27983065
22641,20295363
22642,58885192
22643,14970528
22644,75010867
22645,36555918
22646,41800898
22647,04816447
22648,71399614
22649,72771624
22650,76383977
22651,40141923
22652,57228297
22653,15134431
22654,34182109
22655,06225445
22656,98170715
22657,10515358
22658,40558288
22659,72368350
22660,60177919
22661,93109314
22662,43677689
22663,73239772
22664,64518718
22665,81841943
22666,45378591
22667,43093601
22668,26069890
22669,03658154
22670,94545692
22671,25454727
22672,31228664
22673,65691410
22674,32660395
22675,24921114
22676,09890916
22677,72881019
22678,37187118
22679,95627434
22680,97594062
22681,44162580
22682,92345331
22683,89901823
22684,40840154
22685,61646612
22686,86142823
22687,51007232
22688,67710744
22689,03540497
22690,03500880
22691,62048217
22692,08709493
22693,86658669
22694,10696644
22695,81597963
22696,88669090
22697,59806974
22698,62796378
22699,90594441
22700,72552803
22701,85680234
22702,72641071
22703,87493337
22704,35978466
22705,54999510
22706,24866316
22707,00902977
22708,35774723
22709,96892176
22710,44201708
22711,47768277
22712,18183207
22713,18647099
22714,07925191
22715,83153198
22716,31983129
22717,44606909
22718,68175610
22719,28226796
22720,65804629
22721,71750743
22722,42329879
22723,07244537
22724,04885542
22725,08374394
22726,51400613
22727,90928840
22728,21255861
22729,09587069
22730,04834281
22731,84725295
22732,95173467
22733,73591887
22734,85388741
22735,83448003
22736,34794067
22737,35296256
22738,46351845
22739,25010480
22740,10443026
22741,84842732
22742,83630958
22743,98874637
22744,41150689
22745,00591829
22746,41075333
22747,96043844
22748,46636720
22749,05005758
22750,52382369
22751,63386554
22752,09583153
22753,26030029
22754,55149525
22755,27852743
22756,37278526
22757,43705436
22758,70747034
22759,20422264
22760,48084253
22761,60157911
22762,09766020
22763,25737141
22764,34746585
22765,96350454
22766,54678934
22767,76757006
22768,27691298
22769,43750023
22770,98419715
22771,47222601
22772,87009309
22773,75599034
22774,65693230
22775,16297906
22776,24354455
22777,04786757
22778,21012235
22779,84020659
22780,34685648
22781,30047761
22782,38379161
22783,37734978
22784,88956336
22785,68860202
22786,16262270
22787,87698824
22788,38799754
22789,39477019
22790,10985908
22791,90213625
22792,78767409
22793,76816383
22794,59491453
22795,81039975
22796,40892849
22797,54483910
22798,80348191
22799,38718489
22800,63235531
22801,06003487
22802,12311606
22803,72536056
22804,16381056
22805,80296003
22806,49218336
22807,04771869
22808,16893795
22809,56362091
22810,42150763
22811,06502645
22812,88523491
22813,51271428
22814,85240964
22815,75639556
22816,62057288
22817,63712797
22818,18593556
22819,70243901
22820,46169181
22821,38296086
22822,86908092
22823,36880829
22824,90730412
22825,41535240
22826,52457913
22827,85834026
22828,37641771
22829,69786723
22830,50067275
22831,88042855
22832,92017832
22833,32637069
22834,90721083
22835,37110192
22836,86179737
22837,00434867
22838,43221127
22839,66537144
22840,64819525
22841,21327315
22842,24144322
22843,39087140
22844,91718808
22845,10291948
22846,87757965
22847,78517356
22848,70490145
22849,38047909
22850,50331291
22851,66281658
22852,07548956
22853,67403110
22854,47754225
22855,36360819
22856,12675838
22857,18285970
22858,95842431
22859,61125971
22860,43620593
22861,37729615
22862,10089668
22863,76733413
22864,80726548
22865,21071102
22866,99582913
22867,92845800
22868,31396110
22869,96043844
22870,86055550
22871,73329275
22872,29082247
22873,68258214
22874,02852638
22875,49415902
22876,23278790
22877,33063249
22878,67214914
22879,07935725
22880,56773903
22881,50370382
22882,41757635
22883,49814712
22884,34335420
22885,91654199
22886,79056458
22887,90022104
22888,59094173
22889,10455531
22890,05199686
22891,20824976
22892,80712381
22893,28306771
22894,35575016
22895,45474224
22896,99748869
22897,55741262
22898,84155825
22899,87791556
22900,12617821
22901,81342228
22902,44543709
22903,59856580
22904,91471246
22905,44668907
22906,17046565
22907,92867819
22908,27307366
22909,93551885
22910,22519719
22911,20230289
22912,03784396
22913,45838286
22914,04950523
22915,50676736
22916,90379079
22917,17920476
22918,44098964
22919,16166646
22920,84914934
22921,12524365
22922,07603181
22923,52937262
22924,97069935
22925,30523470
22926,67157808
22927,14589768
22928,43816576
22929,74935420
22930,64972879
22931,82121396
22932,92261044
22933,03451670
22934,81195251
22935,93478069
22936,54229648
22937,55718707
22938,66918882
22939,54871847
22940,72098769
22941,12792573
22942,81674800
22943,38893278
22944,20641412
22945,56105414
22946,86393188
22947,99897314
22948,86975124
22949,08981455
22950,69331817
22951,22742629
22952,67495160
22953,40670089
22954,57083551
22955,75585099
22956,39437143
22957,07813320
22958,35274759
22959,49916195
22960,82903916
22961,15167071
22962,00101318
22963,71308708
22964,95491196
22965,76691447
22966,62192422
22967,39758958
22968,22361660
22969,91795113
22970,21057533
22971,96164488
22972,22967183
22973,49258844
22974,26530420
22975,71800714
22976,48187367
22977,58901403
22978,23299153
22979,27117354
22980,77270702
22981,59091950
22982,48119009
22983,45570346
22984,70527827
22985,57842493
22986,61636736
22987,19005331
22988,99105037
22989,64943978
22990,84821232
22991,20971182
22992,25605761
22993,37809898
22994,34567456
22995,21443169
22996,42328483
22997,57842493
22998,26193106
22999,32817690
23000,39578440
23001,20187781
23002,03035955
23003,10756324
23004,16293779
23005,32725018
23006,37058944
23007,47385641
23008,26408514
23009,83397035
23010,02582290
23011,33939681
23012,60726629
23013,71196541
23014,09078253
23015,20977245
23016,25139075
23017,54779914
23018,98462247
23019,46247339
23020,47521940
23021,29331260
23022,23278783
23023,09414990
23024,22273024
23025,39987013
23026,56532913
23027,49979688
23028,63348477
23029,94707052
23030,59040583
23031,13848514
23032,67334100
23033,86623070
23034,38817939
23035,06737269
23036,57302362
23037,72457450
23038,85215627
23039,59263395
23040,85216372
23041,25776584
23042,60653680
23043,81541768
23044,61421165
23045,00858014
23046,19728636
23047,14970528
23048,58391822
23049,57571041
23050,29803781
23051,98279166
23052,80351788
23053,33608501
23054,71559728
23055,93179249
23056,99461812
23057,88996141
23058,97972679
23059,31667180
23060,50199624
23061,84460127
23062,78224483
23063,08772275
23064,34696958
23065,91949875
23066,11862673
23067,22621191
23068,53061997
23069,12012435
23070,80911753
23071,30116672
23072,23232167
23073,51767266
23074,28676201
23075,68163983
23076,10337486
23077,60815866
23078,48558143
23079,37494001
23080,12499571
23081,45828621
23082,46816863
23083,26292113
23084,47841482
23085,37607463
23086,71700373
23087,04275527
23088,05512744
23089,21631597
23090,92356160
23091,51074098
23092,34670330
23093,15470041
23094,92606326
23095,65678985
23096,49341942
23097,93230230
23098,04943808
23099,63013177
23100,63815085
23101,48857635
23102,56918311
23103,24921114
23104,88397269
23105,31745826
23106,25643411
23107,58236406
23108,57227788
23109,14509766
23110,19212586
23111,37620523
23112,12158515
23113,93373920
23114,04812425
23115,11384595
23116,51312978
23117,06771874
23118,77801234
23119,06524692
23120,49679892
23121,94833096
23122,60382177
23123,59983385
23124,78737013
23125,78468153
23126,40881461
23127,35629733
23128,30278974
23129,37670221
23130,04230229
23131,46148711
23132,19347158
23133,86383646
23134,60751331
23135,78498594
23136,17043717
23137,15945808
23138,07821370
23139,61336803
23140,54307001
23141,07015687
23142,64937205
23143,03731567
23144,29790012
23145,01808704
23146,77178121
23147,83055409
23148,68898229
23149,14085949
23150,67983346
23151,63575187
23152,55986892
23153,77161116
23154,50625871
23155,68974299
23156,13402594
23157,47864368
23158,60947253
23159,25932126
23160,07463938
23161,01605952
23162,74585021
23163,42827719
23164,44222376
23165,60444301
23166,03854037
23167,51782955
23168,98592630
23169,05803293
23170,31716765
23171,45907197
23172,46190680
23173,29982356
23174,10835784
23175,27411087
23176,37048938
23177,54727687
23178,02187709
23179,63566581
23180,35465799
23181,72034699
23182,13906429
23183,95776590
23184,69668852
23185,06562878
23186,90822582
23187,61243255
23188,97485100
23189,47370821
23190,55122115
23191,70357738
23192,31704601
23193,78887640
23194,23911055
23195,22702814
23196,00039390
23197,55776905
23198,13507978
23199,06406417
23200,05888832
23201,37046811
23202,93424028
23203,30908192
23204,95933283
23205,64175669
23206,90519673
23207,07430787
23208,62361651
23209,59232421
23210,67023479
23211,27171431
23212,61334366
23213,97887478
23214,99945411
23215,93134897
23216,19286310
23217,97717997
23218,11548157
23219,77529718
23220,32228793
23221,12901470
23222,09116610
23223,50554812
23224,36156221
23225,88141398
23226,08037619
23227,45762802
23228,51239534
23229,13624385
23230,69111907
23231,64631936
23232,06827830
23233,09275164
23234,82999346
23235,52214196
23236,42248392
23237,90805318
23238,83430718
23239,75868734
23240,49005042
23241,43380770
23242,55757942
23243,09266872
23244,37456467
23245,89232095
23246,75534738
23247,73595540
23248,05467525
23249,81413331
23250,50093250
23251,66820406
23252,10850145
23253,60149152
23254,89418697
23255,48415545
23256,91170019
23257,72943090
23258,62208758
23259,07028519
23260,25418446
23261,17269339
23262,67097449
23263,65823934
23264,80583639
23265,83566752
23266,13143992
23267,03942055
23268,08484529
23269,44305550
23270,57239286
23271,12280605
23272,38930485
23273,70350128
23274,64750668
23275,58689745
23276,57104836
23277,03211755
23278,09328136
23279,51522179
23280,61890787
23281,93051989
23282,48538039
23283,72295144
23284,07240140
23285,72356043
23286,67101092
23287,55859653
23288,05857012
23289,03350348
23290,61463622
23291,98699025
23292,50312603
23293,81124657
23294,85474734
23295,92808690
23296,60805492
23297,81800131
23298,22698032
23299,92086814
23300,36843787
23301,98036578
23302,38161513
23303,60112774
23304,43818167
23305,35488132
23306,98275137
23307,33120263
23308,27116678
23309,25262155
23310,52209321
23311,65532751
23312,64850443
23313,40559032
23314,62538893
23315,80930174
23316,03572245
23317,37045906
23318,37735760
23319,09385320
23320,48420822
23321,29193288
23322,94831269
23323,29089512
23324,86221856
23325,23474031
23326,22973771
23327,16910256
23328,80911753
23329,48018289
23330,87736830
23331,33879734
23332,39287625
23333,35292654
23334,24538626
23335,62930819
23336,23662520
23337,73945291
23338,14194368
23339,43917730
23340,80247999
23341,05969944
23342,57726953
23343,05378869
23344,36685868
23345,69079313
23346,90511653
23347,02742144
23348,94115598
23349,63207521
23350,16583634
23351,84323057
23352,71873497
23353,43446995
23354,82920357
23355,78622111
23356,53626417
23357,93482776
23358,72358962
23359,23287488
23360,52648779
23361,41040133
23362,72089729
23363,54274716
23364,59840671
23365,13553999
23366,34222386
23367,68197988
23368,56173222
23369,57010977
23370,40185309
23371,74188796
23372,69342141
23373,10758311
23374,50976041
23375,33229355
23376,49317954
23377,24323925
23378,12471072
23379,02052960
23380,90706240
23381,08637130
23382,35308027
23383,27753620
23384,81383641
23385,69405488
23386,32020410
23387,73109259
23388,80112594
23389,00382120
23390,28576914
23391,44175900
23392,57292564
23393,21675645
23394,93357531
23395,67254224
23396,08067777
23397,34507933
23398,09212374
23399,62040457
23400,49979688
23401,37005702
23402,43622245
23403,11854791
23404,30641839
23405,49558302
23406,10078402
23407,19922720
23408,24917155
23409,68232054
23410,95036564
23411,71919850
23412,16724037
23413,22326157
23414,66055822
23415,02118871
23416,05402298
23417,69786846
23418,47830349
23419,86634076
23420,12750887
23421,95663746
23422,21522130
23423,31659871
23424,59295730
23425,46333902
23426,78791091
23427,73372134
23428,93462228
23429,98599837
23430,10941362
23431,43726240
23432,51881924
23433,87358742
23434,90834141
23435,32390551
23436,63194258
23437,20328641
23438,27898338
23439,20106591
23440,00274265
23441,46911551
23442,90965548
23443,79566902
23444,70577730
23445,98544851
23446,87266573
23447,65509432
23448,88594798
23449,42631576
23450,29341375
23451,14004131
